path,bytes,sha256,git_state,extension,error
lib/features/atlas_automation_operations/data/services/atlas_automation_storage_service.dart,1481,2c3c35d6e1558be3285f7a1f3bf9f2bcf8798994595452dabd778b992a8a8494,TRACKED,.dart,
lib/features/atlas_automation_operations/domain/models/atlas_automation_record.dart,5068,e4c0225724ea9ef3d37613ea19d48be0e42853be032bfe3fc5990f0408c0b270,TRACKED,.dart,
lib/features/atlas_automation_operations/domain/services/atlas_automation_analytics_service.dart,4096,c4b88b5a429f150f7a77f746db62d2c3a3cc8302efa41b357ff704fa3b9f1bbc,TRACKED,.dart,
lib/features/atlas_automation_operations/presentation/screens/atlas_automation_operations_screen.dart,24746,7457c59a2b2ed2b934d2743a848348af07804f0d253cdd8fb4000304dd43393a,TRACKED,.dart,
lib/features/atlas_autonomous_enterprise/data/services/atlas_autonomous_enterprise_storage_service.dart,1532,072a2eeffd069f420f473f2ebf660273f2c2e1f70e81ac899ade4bc7157acdf6,TRACKED,.dart,
lib/features/atlas_autonomous_enterprise/domain/models/atlas_autonomous_enterprise_record.dart,5628,1f8b6ef853b461cd04d6256ae614096f3a9da8681bc44b07259f4740e6e21aff,TRACKED,.dart,
lib/features/atlas_autonomous_enterprise/domain/services/atlas_autonomous_enterprise_analytics_service.dart,5624,ee79f4ca3fb51ffdf7b5edf5be0ba19d4c5a6f30df269e3b5f510be2fd8dbdc8,TRACKED,.dart,
lib/features/atlas_autonomous_enterprise/presentation/screens/atlas_autonomous_enterprise_screen.dart,28553,342e4de9dee1c5fa1c34e7b5a2878ab794460d4c91fdc913e05b1e19296ac401,TRACKED,.dart,
lib/features/atlas_backend_foundation/data/services/atlas_backend_foundation_storage_service.dart,1454,e94e5dd45c21d295a21d750ae8d942fea6a0af5481a4a981d7839d3c628abfcd,TRACKED,.dart,
lib/features/atlas_backend_foundation/domain/models/atlas_backend_foundation_record.dart,7987,eac09b0c677cbc84fc09bffc9c610e4c3057a3042bc9c7d727fc83a96ef5cd11,TRACKED,.dart,
lib/features/atlas_backend_foundation/domain/services/atlas_backend_foundation_analytics_service.dart,3338,e154630681f84bb3ad70f014c480ee7bf375a3fe6f7be16337fc03ea09d035b9,TRACKED,.dart,
lib/features/atlas_backend_foundation/presentation/screens/atlas_backend_foundation_screen.dart,19081,373026595b47d2907a70e91c55867939fc7182c5b3f97d1d353f059e2ec0755f,TRACKED,.dart,
lib/features/atlas_bi/data/services/atlas_bi_loader_service.dart,10151,9387f2573fc001abbb661137c7ac27b836dad03199c9de6e137b96309c393a97,TRACKED,.dart,
lib/features/atlas_bi/domain/models/atlas_bi_benchmark.dart,2977,3ecd307eaf231e20a0b8c42158e655808fd46364549aac90cffb18d4c8d5113c,TRACKED,.dart,
lib/features/atlas_bi/domain/models/atlas_bi_data.dart,6125,c01896c71179d867e06e6821713112dd5082601033542c3c5f7cc42bedf02f36,TRACKED,.dart,
lib/features/atlas_bi/domain/models/atlas_bi_forecast.dart,3420,89caaad8250d02fcc09ce6a09d00b617c365b6a7413bf664c4b644ddd69f2a5c,TRACKED,.dart,
lib/features/atlas_bi/domain/models/atlas_bi_management_summary.dart,1479,004ad1542e60db3df712a616052e09693a4468224f6144f050e79bc9729bdad5,TRACKED,.dart,
lib/features/atlas_bi/domain/services/atlas_bi_benchmark_service.dart,8033,2e5ff9064c53f134a3ca2104c33ebc65fffa5977e6e28d52bb285b81105748ca,TRACKED,.dart,
lib/features/atlas_bi/domain/services/atlas_bi_forecast_service.dart,12829,c82d313c380b58544fc0320ce333b71f3a9cf92d3f28c165d89bde069ab83100,TRACKED,.dart,
lib/features/atlas_bi/domain/services/atlas_bi_management_service.dart,3647,6c480582cba1acc44756c0cc87b18c054021809df6455d950b92f1b30d3d8f40,TRACKED,.dart,
lib/features/atlas_bi/domain/services/atlas_bi_service.dart,7761,4a49b44e31649dbf116bbb142aeb96530b85a0d9d01c2d20ec0cc0cd11248918,TRACKED,.dart,
lib/features/atlas_bi/presentation/screens/atlas_bi_benchmark_screen.dart,20083,4fc755bab82208dd272cd016cd5553acea15494ef6c8dc4680c376a0686db054,TRACKED,.dart,
lib/features/atlas_bi/presentation/screens/atlas_bi_forecast_screen.dart,18014,619e661320f72ad965263d0df08d29b1c7fccf782e0f8225bf4440920b482902,TRACKED,.dart,
lib/features/atlas_bi/presentation/screens/atlas_bi_hub_screen.dart,68853,20e7839f265625e4bd9ce2d2201e018120f5d553d1f0e4ae66047cbac669fd5d,TRACKED,.dart,
lib/features/atlas_bi/presentation/screens/atlas_bi_management_dashboard_screen.dart,9289,a812e407680c11e644053abff14ba4c75fcb570e94d5ff24157a473f816a2507,TRACKED,.dart,
lib/features/atlas_bi/presentation/screens/atlas_bi_screen.dart,21895,b6f789ed7a31e600dbbcd69fbf4db823990ebd62cf98e896cde60f0c66b12d94,TRACKED,.dart,
lib/features/atlas_bi_analytics/domain/models/atlas_bi_analytics_data.dart,6217,b5319607b516dc013f331d63628e855db878a86638f5ff095dd3022f9752bead,TRACKED,.dart,
lib/features/atlas_bi_analytics/domain/services/atlas_bi_analytics_service.dart,15062,e9d25bebf58eef926b3e9c3e1c39271edd9e7708fdd12cf32a83031a1e69115e,TRACKED,.dart,
lib/features/atlas_bi_analytics/presentation/screens/atlas_bi_analytics_screen.dart,17110,0dbc5f97f5629cbafab29784e877680bc64c3407f7349578da673e2c85a6260e,TRACKED,.dart,
lib/features/atlas_business/data/services/atlas_business_service.dart,2187,f49cecd5a1b4ca6ef69ebc8e78d6fe5c325792b36648ab5d609afae6de8e3631,TRACKED,.dart,
lib/features/atlas_business/domain/models/atlas_business_dashboard_data.dart,1184,916df6f46381e7602e7fa068458dd7683431db6201d559285bb1b8885c1dcdfc,TRACKED,.dart,
lib/features/atlas_business/presentation/screens/atlas_business_dashboard_screen.dart,8808,bbc7631094625b31a9f3e44ec5591b8808ce86fc567a4b4b57cea4ae157df1fe,TRACKED,.dart,
lib/features/atlas_climate_enterprise/data/services/atlas_climate_enterprise_storage_service.dart,1511,d070bb6466475d837c9c6ed1f4da92026908d404cf0b5be6fbb41d0baef01a77,TRACKED,.dart,
lib/features/atlas_climate_enterprise/domain/models/atlas_climate_enterprise_record.dart,9353,da00e88ac519e431cf558cf618587c419199493502caeb8bc1fd850183cf78f2,TRACKED,.dart,
lib/features/atlas_climate_enterprise/domain/services/atlas_climate_enterprise_analytics_service.dart,5329,3f45a3f2036c84f7f13d08d11015073f8e0a0a348e16f70d10095a2e18d3a631,TRACKED,.dart,
lib/features/atlas_climate_enterprise/presentation/screens/atlas_climate_enterprise_screen.dart,28174,5011e339a532e8fb9498dbe283fc0e9bc4501e7cb974c2983dd4d13de88ba198,TRACKED,.dart,
lib/features/atlas_cloud_security_enterprise/data/services/atlas_cloud_security_storage_service.dart,1494,dab0bc340cbc5ac60dc5ccc6497165a6f2b1a02ff873fdf200913b5f46e8fb00,TRACKED,.dart,
lib/features/atlas_cloud_security_enterprise/domain/models/atlas_cloud_security_record.dart,8493,d59082221591bd4c9f3590ec129c583411a31030f2d9ec60ecbc8cd2830838d6,TRACKED,.dart,
lib/features/atlas_cloud_security_enterprise/domain/services/atlas_cloud_security_analytics_service.dart,6129,86e9cad28d4a10533692468871df8470a6fe4c5ac3997e2f8490e7e478333eac,TRACKED,.dart,
lib/features/atlas_cloud_security_enterprise/presentation/screens/atlas_cloud_security_screen.dart,27223,db9897eaa147860749618d81fbb18859ccfb97fa0ae72067d5e0324698e9f381,TRACKED,.dart,
lib/features/atlas_commercial_enterprise/data/services/atlas_commercial_enterprise_storage_service.dart,1532,cc22eff75f7edc098c3b10a945e2f527331593c24c0e549082437db73c5dde68,TRACKED,.dart,
lib/features/atlas_commercial_enterprise/domain/models/atlas_commercial_enterprise_record.dart,8689,3ebe7692d77c2b85e0814d12c950358c738b40b8cb6a2fb4a18291a0593f5117,TRACKED,.dart,
lib/features/atlas_commercial_enterprise/domain/services/atlas_commercial_enterprise_analytics_service.dart,6810,a517aaabfd485ca9087ba2b7f024508016c6951a45f6c1824ed08fd943cc611c,TRACKED,.dart,
lib/features/atlas_commercial_enterprise/presentation/screens/atlas_commercial_enterprise_screen.dart,29879,815b22ebd87511211e523b5af967471fc08b456fcfcf565d78655b36b981dc8f,TRACKED,.dart,
lib/features/atlas_commercial_operations/data/services/atlas_commercial_operation_storage_service.dart,1527,e6f7910168353b45bf7a680c8ad257c3223afb4d398b8be7bbbe7a6a466bbdd2,TRACKED,.dart,
lib/features/atlas_commercial_operations/domain/models/atlas_commercial_operation_record.dart,6248,1959ac01a3f12c1d6ceeb0a4f6dbcded30d76011bfe84bde2e51713c8dc142dc,TRACKED,.dart,
lib/features/atlas_commercial_operations/domain/services/atlas_commercial_operation_analytics_service.dart,5463,2cd02a282c6260fab281e05ac4e70f4a416b69277d96329a22e4a2c6729ac89e,TRACKED,.dart,
lib/features/atlas_commercial_operations/presentation/screens/atlas_commercial_operations_screen.dart,28430,41c8e44377f80d229541d7245af7e6f37a3934a5f3c615bc1bd6a61717daf439,TRACKED,.dart,
lib/features/atlas_copilot/README.md,730,f92bc1a9498afc64ba0ac1abd718c95858f152c18184d9bb82cddf8ed1b9721f,TRACKED,.md,
lib/features/atlas_copilot/domain/models/atlas_copilot_data.dart,7382,2f4a5d48d0a4e2d58f72f05aec9337984e4732374fe1ee9b7fcda0e5f781cd26,TRACKED,.dart,
lib/features/atlas_copilot/domain/services/atlas_copilot_service.dart,18589,20a130eae9c7a079396763fd9c70a4261c6f53113932a0695400958ebdfc61f2,TRACKED,.dart,
lib/features/atlas_copilot/presentation/screens/atlas_copilot_screen.dart,24127,749c91bfbaa6460d259e6cb4902f7e99ea5f4afd8ec0e4670d237cf8b014e181,TRACKED,.dart,
lib/features/atlas_enterprise_50/data/services/atlas_enterprise_storage_service.dart,1458,d70172a65b7b5ae420768c330fe0b5de13a3f12d4d1cd1f8d37c710f565489c0,TRACKED,.dart,
lib/features/atlas_enterprise_50/domain/models/atlas_enterprise_record.dart,3071,5291e920d4ec23d85cac259cecfe1a82d258acccfb3d456659629c6fd72aa6db,TRACKED,.dart,
lib/features/atlas_enterprise_50/domain/services/atlas_enterprise_analytics_service.dart,2363,a1488d74c85ce85726e8fd6d9389483b87ed16505882c13a2fdef59619e7fd28,TRACKED,.dart,
lib/features/atlas_enterprise_50/presentation/screens/atlas_enterprise_50_screen.dart,39732,2898932547e068621f8988671f5fcd1e5b570e2772500019d65abfa9ff90237a,TRACKED,.dart,
lib/features/atlas_enterprise_operations/data/services/atlas_enterprise_operation_storage_service.dart,1527,eea1b0b1486a1022a4cb32f68989d99f82957a88e3df53a72214f71708fac571,TRACKED,.dart,
lib/features/atlas_enterprise_operations/domain/models/atlas_enterprise_operation_record.dart,6633,6b97bc0c0c37baeb29d04fe4660c4029376cd5df11f5d4d224169d3c8d0f83f4,TRACKED,.dart,
lib/features/atlas_enterprise_operations/domain/services/atlas_enterprise_operation_analytics_service.dart,5759,d71fb9bad9522b4075520c4746cc14cabcd97d72a3271e710ac62df4777cb8e8,TRACKED,.dart,
lib/features/atlas_enterprise_operations/presentation/screens/atlas_enterprise_operations_screen.dart,28197,1b191ddda45318012bc0e5e0297601b701ad7fe36d008d9fee489233f54cb39d,TRACKED,.dart,
lib/features/atlas_environmental_ai/data/services/atlas_environmental_ai_storage_service.dart,1497,84003722ca03ace859b9828f98f812e735a3fde04ae28bdd5a56a22400fb05a8,TRACKED,.dart,
lib/features/atlas_environmental_ai/domain/models/atlas_environmental_ai_record.dart,5211,3da5a9353a154adc792d157b5fda530497d70c6993d16007206661887b9eb0b2,TRACKED,.dart,
lib/features/atlas_environmental_ai/domain/services/atlas_environmental_ai_engine.dart,9159,aebdb9aae0ade1fd915c6fa9b37e37cdf15c2b2be7c6aeece5ddb31e8305a916,TRACKED,.dart,
lib/features/atlas_environmental_ai/presentation/screens/atlas_environmental_ai_screen.dart,26840,7e258309cd0b918cbd82abdc4766fb7db6fe7a269e2f959d5407d5b481ccbed9,TRACKED,.dart,
lib/features/atlas_executive_intelligence/data/services/atlas_executive_intelligence_storage_service.dart,1539,4379d02c6dab32480048a9e963ad8bd49058c277dd641d4cf2ff9b3313611952,TRACKED,.dart,
lib/features/atlas_executive_intelligence/domain/models/atlas_executive_intelligence_record.dart,6796,1a9b09219fc1a5845e89207e4cbc65e7991462e113bf2eaa86c71e7c07ec276d,TRACKED,.dart,
lib/features/atlas_executive_intelligence/domain/services/atlas_executive_intelligence_analytics_service.dart,5597,cdb7e3bddda15b50145a029648937189ef0a83d83ab69638e10dcd39d5497c86,TRACKED,.dart,
lib/features/atlas_executive_intelligence/presentation/screens/atlas_executive_intelligence_screen.dart,28498,595357fbf8cd8d65176db02863057d571a9a8782165a45addf8809820091b2a2,TRACKED,.dart,
lib/features/atlas_executive_platform/data/services/atlas_executive_platform_storage_service.dart,1511,f1c82a55065be0c650aa6a6195fa8d0aaf8947d5424edd286f904fe5c93ac2b9,TRACKED,.dart,
lib/features/atlas_executive_platform/domain/models/atlas_executive_platform_record.dart,8933,d7d6e42732a16874d284ace90a17bdc2470cab4ec5af0f0d23127d0a7acbc558,TRACKED,.dart,
lib/features/atlas_executive_platform/domain/services/atlas_executive_platform_analytics_service.dart,6516,9ba44bb811c672db2f57047d231c985b0e3c2d004490a14b1136a0ee1d531dc7,TRACKED,.dart,
lib/features/atlas_executive_platform/presentation/screens/atlas_executive_platform_screen.dart,28133,229bd11bb450ced1d1dec0ee4ce779532e4c98599e4fa9d74f75a2092be39a8e,TRACKED,.dart,
lib/features/atlas_finance_enterprise/data/services/atlas_finance_enterprise_storage_service.dart,1511,53fe4e1996f99ec63a782c1062807d5adf175e2ddad18d4a2c6bd7c0ed3be8c7,TRACKED,.dart,
lib/features/atlas_finance_enterprise/domain/models/atlas_finance_enterprise_record.dart,8836,38690faaaa33b48552c1d38b0288215dc57257ea76c5a7beeccdf1574642a961,TRACKED,.dart,
lib/features/atlas_finance_enterprise/domain/services/atlas_finance_enterprise_analytics_service.dart,7000,537f39330edbe9f180c4f1b851a48ca28305b652f60283b43d057fd7bdda3ac6,TRACKED,.dart,
lib/features/atlas_finance_enterprise/presentation/screens/atlas_finance_enterprise_screen.dart,31145,f04334bc410790a8a69db33e7fad8f025cb97d8b9d9843f6e33b9688f5ba4f8c,TRACKED,.dart,
lib/features/atlas_financial_integrations/data/services/atlas_financial_integration_storage_service.dart,1534,b95e969506e2d5cd4eccce652940466f8f9ef3718135f18fc8bccc1f639a9ea0,TRACKED,.dart,
lib/features/atlas_financial_integrations/domain/models/atlas_financial_integration_record.dart,6063,5e400e6ab165ae884325c8ff3899c21500e6861201c485765c69b8c187bb02da,TRACKED,.dart,
lib/features/atlas_financial_integrations/domain/services/atlas_financial_integration_analytics_service.dart,4950,42f5d7a3424aa6cab1d658eb7f64c20f343544c2d10f7e702e1397e9c983e036,TRACKED,.dart,
lib/features/atlas_financial_integrations/presentation/screens/atlas_financial_integrations_screen.dart,28037,0fd74c2899a8319177b8d5d373a5c400d590546543729955885b08d760d3de0c,TRACKED,.dart,
lib/features/atlas_geospatial_platform/data/services/atlas_geospatial_storage_service.dart,1468,0a5a37b18cee87fd059deca82c79f4c4712fa7b089ebe4e81337f1406affcad5,TRACKED,.dart,
lib/features/atlas_geospatial_platform/domain/models/atlas_geospatial_record.dart,7751,64da7fa0f365b5fa202e396147d2f68a49336c9cc7013735edeecb72797a40dd,TRACKED,.dart,
lib/features/atlas_geospatial_platform/domain/services/atlas_geospatial_analytics_service.dart,6047,a0d00599afb0e7072c6a93244f524f361122974a5c3cedad9cbb2122e988517f,TRACKED,.dart,
lib/features/atlas_geospatial_platform/presentation/screens/atlas_geospatial_screen.dart,28377,3be943ef74b1f0cfeaa0184a9cfb77a5b17c491890a36505131e2bfb6e727c1a,TRACKED,.dart,
lib/features/atlas_global_platform/data/services/atlas_global_platform_storage_service.dart,1490,46193b03b0f84d6e1f0159545306db16f9a7b0522329c08440340eeba55409bc,TRACKED,.dart,
lib/features/atlas_global_platform/domain/models/atlas_global_platform_record.dart,4878,249a381873179a156cda3a0339733081e79c3a14ac5ffec7c96870cb6704f800,TRACKED,.dart,
lib/features/atlas_global_platform/domain/services/atlas_global_platform_analytics_service.dart,3207,9e15f02df307a2d918c951a4e5df34f808486e6721963c12a32db38dc4aede06,TRACKED,.dart,
lib/features/atlas_global_platform/presentation/screens/atlas_global_platform_screen.dart,26327,8269a8c69c430b3bb0816cbca50644da052b122d8d4c7a5da83496028a007484,TRACKED,.dart,
lib/features/atlas_governance_operations/data/services/atlas_governance_operation_storage_service.dart,1527,771188cc551a0391a29513818e78d44f886d95236a119422334a7bbba4d0f4aa,TRACKED,.dart,
lib/features/atlas_governance_operations/domain/models/atlas_governance_operation_record.dart,6611,f5fb87124258c7ea71c16c9e23db3c0bf924537222b871f632caec940e107d65,TRACKED,.dart,
lib/features/atlas_governance_operations/domain/services/atlas_governance_operation_analytics_service.dart,5735,6fbb06f9a70767cefe41eecc6e92e47a2b464edc621c859516cfb5639ce8dddf,TRACKED,.dart,
lib/features/atlas_governance_operations/presentation/screens/atlas_governance_operations_screen.dart,28160,e6204193778c97bc8c32a1bddf2c349e6ba84d575bfb44e0bdd3454fcd5f550b,TRACKED,.dart,
lib/features/atlas_governance_people_enterprise/data/services/atlas_governance_people_storage_service.dart,1515,43b73acaf3e2728f3832f778e27da6cecbc0248b6fd1d4afcb8efb0f43ff1657,TRACKED,.dart,
lib/features/atlas_governance_people_enterprise/domain/models/atlas_governance_people_record.dart,9060,41b4e725a232ec8442a4689cd383ad4884398ae1649e06c631f07aa09ddecb36,TRACKED,.dart,
lib/features/atlas_governance_people_enterprise/domain/services/atlas_governance_people_analytics_service.dart,6417,139e7026217ae1c84f9a53aca60502a46a6740fb60d782f5862488fe5b85f542,TRACKED,.dart,
lib/features/atlas_governance_people_enterprise/presentation/screens/atlas_governance_people_screen.dart,27989,a9ec211f3909c5a748552b290f56b0c00fc0d970677a8f0e88740e305e260d56,TRACKED,.dart,
lib/features/atlas_intelligence/domain/models/atlas_intelligence_data.dart,5611,04efdcdb10d505bd285773a5698089cec35d9b1420bb0b87ed75854ef16ddc80,TRACKED,.dart,
lib/features/atlas_intelligence/domain/services/atlas_intelligence_service.dart,23228,ab2f901eace13e3baedd5136532d8e050488fbea78c252b4f30fdf4e9fa01503,TRACKED,.dart,
lib/features/atlas_intelligence/presentation/screens/atlas_intelligence_screen.dart,19655,fac3ef2e63c2ecd816be6e7688d5cccc215959fc271d2493af8b2e9f32a2d162,TRACKED,.dart,
lib/features/atlas_intelligence_center/data/services/atlas_intelligence_service.dart,2727,fff5697178c202b966c35d0268d73de51bd03bbecb32b667ff73b97dbf9f1cef,TRACKED,.dart,
lib/features/atlas_intelligence_center/domain/models/atlas_intelligence_models.dart,1841,c5ff3ea857631afd6a58008ff4eb0b163c096cd70a7467af68418a3e38895715,TRACKED,.dart,
lib/features/atlas_intelligence_center/presentation/screens/atlas_intelligence_center_screen.dart,23264,31d1f19ac00379491c317e9cf4bf680cc5edb621dd6e39ed81f924ec913a6e20,TRACKED,.dart,
lib/features/atlas_intelligence_reports_experience/data/services/atlas_intelligence_reports_storage_service.dart,1536,b12e1f1c21286fe8d17150ff624b20149d4e41c5464af7828806a3d12039a0fd,TRACKED,.dart,
lib/features/atlas_intelligence_reports_experience/domain/models/atlas_intelligence_reports_record.dart,8829,3c697e8c8798c02468fa8d2e46651d448b265ca2f5dd51b5e5fb8368d108ace7,TRACKED,.dart,
lib/features/atlas_intelligence_reports_experience/domain/services/atlas_intelligence_reports_analytics_service.dart,3870,04a3c20e696f6e850afce28b2cba438f8b7a8c1b9c534d7ecda91e8fcc5b8586,TRACKED,.dart,
lib/features/atlas_intelligence_reports_experience/presentation/screens/atlas_intelligence_reports_screen.dart,25702,71dd44f03fa2600260378420b226412289d136f2de3984efb7c033b42d877347,TRACKED,.dart,
lib/features/atlas_iot_platform/data/services/atlas_iot_storage_service.dart,1406,ee1c59cd8848db56600c5536c9b87af4ddf6e9cbf0e3deacc83efc258e17d3cd,TRACKED,.dart,
lib/features/atlas_iot_platform/domain/models/atlas_iot_record.dart,7033,584ff8dd88ee80f72cff265b9bda9280160e170220b491a08cce925376e658c2,TRACKED,.dart,
lib/features/atlas_iot_platform/domain/services/atlas_iot_analytics_service.dart,5603,a315527d75e346f969850329da8948a66d181017c156aeb890f819f2018f24ae,TRACKED,.dart,
lib/features/atlas_iot_platform/presentation/screens/atlas_iot_screen.dart,25690,e957cb56a19be6bca1424a6436078085cb753b16ada22f564a6933acc09ff199,TRACKED,.dart,
lib/features/atlas_land_intelligence/data/services/atlas_land_storage_service.dart,1419,1d540890db50fe5fb96d14544cffa030b51ac50b105f6d40fc2665257ecacfe5,TRACKED,.dart,
lib/features/atlas_land_intelligence/domain/models/atlas_land_record.dart,4659,a0958a4b5c7ad80094bcfaef61c68f134da86684e012bfb5ed1a2db6c88a8671,TRACKED,.dart,
lib/features/atlas_land_intelligence/domain/services/atlas_land_analytics_service.dart,3825,ec696c55ed6aef8c5ceb2919c97650f940ae835ef3e4240fac0c7cc32318e281,TRACKED,.dart,
lib/features/atlas_land_intelligence/presentation/screens/atlas_land_intelligence_screen.dart,21091,4ae94aca860ee4f617df3a0c63a25ce195d637985600613ee039a9086adf4596,TRACKED,.dart,
lib/features/atlas_livestock_integration/data/services/atlas_livestock_integration_storage_service.dart,1532,9e43f4f4a3e959dd7bf5f0bed0bbc67245b3dc7e4878ceb4749665b5f9664167,TRACKED,.dart,
lib/features/atlas_livestock_integration/domain/models/atlas_livestock_integration_record.dart,8292,4119771c561766d12ddf2545f2f04a8314d6d6235667ddcf0f36c525aefa1e0b,TRACKED,.dart,
lib/features/atlas_livestock_integration/domain/services/atlas_livestock_integration_analytics_service.dart,3782,e645d6a4d7c4ebe3fff330db49f008ecb0a9ea9d9bdca73b1fa9a7df78c4edd3,TRACKED,.dart,
lib/features/atlas_livestock_integration/presentation/screens/atlas_livestock_integration_screen.dart,24936,d92b850145f14021701ea4e42f38987dbb45b97d79845bf18ac2bf6f247be6ca,TRACKED,.dart,
lib/features/atlas_official_integrations/data/services/atlas_official_integration_storage_service.dart,1527,9e799a6acbbbd7e12ca8948d2dc7b39a74480c227eead5f3618bd25504abc10e,TRACKED,.dart,
lib/features/atlas_official_integrations/domain/models/atlas_official_integration_record.dart,5671,48daab2f1d9b46f2b47bbba0c7157858da6b65d47d678798d533b57fc21e6c7e,TRACKED,.dart,
lib/features/atlas_official_integrations/domain/services/atlas_official_integration_analytics_service.dart,4487,9de4020cc43044103db4ba0a54956a17f21cc79be3cc5d6e1da03b332ad649f8,TRACKED,.dart,
lib/features/atlas_official_integrations/presentation/screens/atlas_official_integrations_screen.dart,25885,88bd137f2751600ed2e73042fc8a0d0214726580f03b3185cd82aac351245baf,TRACKED,.dart,
lib/features/atlas_operations_enterprise/data/services/atlas_operations_enterprise_storage_service.dart,1532,fb8475be9765173ab0bc4e06b09a8a30d1112e6f1529d9282cdb5700d165382f,TRACKED,.dart,
lib/features/atlas_operations_enterprise/domain/models/atlas_operations_enterprise_record.dart,9041,888316ea607c4adb3deec38d55d65e0b3b94191b6d97cb7507029e66632ea587,TRACKED,.dart,
lib/features/atlas_operations_enterprise/domain/services/atlas_operations_enterprise_analytics_service.dart,6872,cf2874815186367095df38bfc3f4cbf0fe8ace06541ce653b498258f6fbd4b77,TRACKED,.dart,
lib/features/atlas_operations_enterprise/presentation/screens/atlas_operations_enterprise_screen.dart,28915,cdd4852b343546c9bf39c7a5a2af2fc9db31319020394b035bb6a9dfe7af076a,TRACKED,.dart,
lib/features/atlas_os/domain/models/atlas_os_data.dart,5644,afc3e8cfa9f14c30824ece99ba2d14485e534ddbd11479dad78d4af0f1262ceb,TRACKED,.dart,
lib/features/atlas_os/domain/services/atlas_os_service.dart,11138,4097f2c4bbc594d5db68ce2b371243fce6eb370225bb7abf05f91f0c6cb2b269,TRACKED,.dart,
lib/features/atlas_os/presentation/screens/atlas_os_screen.dart,23445,490bd0e07dc688577e5fcc18d6a64869c064a406f04e0ac0edd1d2386ab066c2,TRACKED,.dart,
lib/features/atlas_platform_resilience/data/services/atlas_platform_resilience_storage_service.dart,1518,3b802d9e0820559263fb5e20bc11c6bf32b53f0dcb97f66489fc4d7aa4911280,TRACKED,.dart,
lib/features/atlas_platform_resilience/domain/models/atlas_platform_resilience_record.dart,6643,6424dd3cfe81289e8d729a24edd0543fe6365980e837a812ed865dea6b65e564,TRACKED,.dart,
lib/features/atlas_platform_resilience/domain/services/atlas_platform_resilience_analytics_service.dart,5623,5829fdb263c5aba8d157c70fd330559e4ba86958ea5287b77289e2932c0055cb,TRACKED,.dart,
lib/features/atlas_platform_resilience/presentation/screens/atlas_platform_resilience_screen.dart,28317,cbaca1fdf4086d4d244f7117b4ce79d491696e95241b070e776ad973cef8a98a,TRACKED,.dart,
lib/features/atlas_precision_livestock/data/services/atlas_precision_livestock_storage_service.dart,1518,6cd0906ed74cefe88e7205af344cf2ec9e23d014e93fbdafa7dacf8e22aa23a1,TRACKED,.dart,
lib/features/atlas_precision_livestock/domain/models/atlas_precision_livestock_record.dart,8912,cd48fe04a8f808acf3e0b36723f652711660e99ee2be1f2dfb490f5974eac1d8,TRACKED,.dart,
lib/features/atlas_precision_livestock/domain/services/atlas_precision_livestock_analytics_service.dart,6661,91bac71b21625f5fc861c9d2cd1ffe18a4b453fbc675c3bb5953800312a6ce69,TRACKED,.dart,
lib/features/atlas_precision_livestock/presentation/screens/atlas_precision_livestock_screen.dart,31146,b15d369b6535730890d4681473a9d499e0763bc7865bbe30057b03c67c57914c,TRACKED,.dart,
lib/features/atlas_predictive_ai_suite/data/services/atlas_predictive_ai_storage_service.dart,1488,07e4361d9e5cdfc472c80d4d92a4acd16d8b50cbc3526b8143a307b936735ad4,TRACKED,.dart,
lib/features/atlas_predictive_ai_suite/domain/models/atlas_predictive_ai_record.dart,4847,a96acaa5a6d866ddae628af5d137e9f55e19c7bb9ffd04e7dfabf9898b6334d4,TRACKED,.dart,
lib/features/atlas_predictive_ai_suite/domain/services/atlas_predictive_ai_engine.dart,9295,505e8cd43191337c7b7d7fbd18b68f3ae4ddbce871f263f11f304a4c4eeb6335,TRACKED,.dart,
lib/features/atlas_predictive_ai_suite/presentation/screens/atlas_predictive_ai_screen.dart,26424,940efb43d6e3a0c90a66f446a199a0685641d309cd11688408aa4d666e650ee8,TRACKED,.dart,
lib/features/atlas_quality_release/data/services/atlas_quality_release_storage_service.dart,1490,84c9db139e52ecc82e791a939a2ffdf7ac54a5794c0a7fc7df13fbf7ebf8f657,TRACKED,.dart,
lib/features/atlas_quality_release/domain/models/atlas_quality_release_record.dart,8103,1ed927ceba81addf759a7660e9948b3c9849bd3ca81633af2b61e3927ddbb5cf,TRACKED,.dart,
lib/features/atlas_quality_release/domain/services/atlas_quality_release_analytics_service.dart,3946,e3874b423a72d8a40fef497b49562715d816b19f581664f0ca69bfa6dec3b4a8,TRACKED,.dart,
lib/features/atlas_quality_release/presentation/screens/atlas_quality_release_screen.dart,24776,02d33f9eda7f4c3e109aeaba9ab2269b9e5acf2931b073d152ce09e71b6c2afd,TRACKED,.dart,
lib/features/atlas_reproductive_ai/data/services/atlas_reproductive_prediction_storage_service.dart,1514,0db67e4b726e5437e0408dc5ee2d6beacc57442a3b5f0e0b5c1bb484007b66a0,TRACKED,.dart,
lib/features/atlas_reproductive_ai/domain/models/atlas_reproductive_prediction_case.dart,3888,70e2631a9a38c8a94e4ab6235bee23e3138b545d1723535e32f3d6a922e5ff66,TRACKED,.dart,
lib/features/atlas_reproductive_ai/domain/services/atlas_reproductive_ai_engine.dart,5869,1a7f4c26847e73160622d259ff435e176e098e33060418b7fb6687b96af1c2c6,TRACKED,.dart,
