source,target
features/atlas_finance_enterprise/presentation/screens/atlas_finance_enterprise_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_finance_enterprise/presentation/screens/atlas_finance_enterprise_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_financial_integrations/data/services/atlas_financial_integration_storage_service.dart,features/atlas_financial_integrations/domain/models/atlas_financial_integration_record.dart
features/atlas_financial_integrations/domain/services/atlas_financial_integration_analytics_service.dart,features/atlas_financial_integrations/domain/models/atlas_financial_integration_record.dart
features/atlas_financial_integrations/presentation/screens/atlas_financial_integrations_screen.dart,core/text/atlas_ui_text.dart
features/atlas_financial_integrations/presentation/screens/atlas_financial_integrations_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_financial_integrations/presentation/screens/atlas_financial_integrations_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_financial_integrations/presentation/screens/atlas_financial_integrations_screen.dart,features/atlas_financial_integrations/data/services/atlas_financial_integration_storage_service.dart
features/atlas_financial_integrations/presentation/screens/atlas_financial_integrations_screen.dart,features/atlas_financial_integrations/domain/models/atlas_financial_integration_record.dart
features/atlas_financial_integrations/presentation/screens/atlas_financial_integrations_screen.dart,features/atlas_financial_integrations/domain/services/atlas_financial_integration_analytics_service.dart
features/atlas_financial_integrations/presentation/screens/atlas_financial_integrations_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_financial_integrations/presentation/screens/atlas_financial_integrations_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_geospatial_platform/data/services/atlas_geospatial_storage_service.dart,features/atlas_geospatial_platform/domain/models/atlas_geospatial_record.dart
features/atlas_geospatial_platform/domain/services/atlas_geospatial_analytics_service.dart,features/atlas_geospatial_platform/domain/models/atlas_geospatial_record.dart
features/atlas_geospatial_platform/presentation/screens/atlas_geospatial_screen.dart,core/text/atlas_ui_text.dart
features/atlas_geospatial_platform/presentation/screens/atlas_geospatial_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_geospatial_platform/presentation/screens/atlas_geospatial_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_geospatial_platform/presentation/screens/atlas_geospatial_screen.dart,features/atlas_geospatial_platform/data/services/atlas_geospatial_storage_service.dart
features/atlas_geospatial_platform/presentation/screens/atlas_geospatial_screen.dart,features/atlas_geospatial_platform/domain/models/atlas_geospatial_record.dart
features/atlas_geospatial_platform/presentation/screens/atlas_geospatial_screen.dart,features/atlas_geospatial_platform/domain/services/atlas_geospatial_analytics_service.dart
features/atlas_geospatial_platform/presentation/screens/atlas_geospatial_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_geospatial_platform/presentation/screens/atlas_geospatial_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_global_platform/data/services/atlas_global_platform_storage_service.dart,features/atlas_global_platform/domain/models/atlas_global_platform_record.dart
features/atlas_global_platform/domain/services/atlas_global_platform_analytics_service.dart,features/atlas_global_platform/domain/models/atlas_global_platform_record.dart
features/atlas_global_platform/presentation/screens/atlas_global_platform_screen.dart,core/text/atlas_ui_text.dart
features/atlas_global_platform/presentation/screens/atlas_global_platform_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_global_platform/presentation/screens/atlas_global_platform_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_global_platform/presentation/screens/atlas_global_platform_screen.dart,features/atlas_global_platform/data/services/atlas_global_platform_storage_service.dart
features/atlas_global_platform/presentation/screens/atlas_global_platform_screen.dart,features/atlas_global_platform/domain/models/atlas_global_platform_record.dart
features/atlas_global_platform/presentation/screens/atlas_global_platform_screen.dart,features/atlas_global_platform/domain/services/atlas_global_platform_analytics_service.dart
features/atlas_global_platform/presentation/screens/atlas_global_platform_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_global_platform/presentation/screens/atlas_global_platform_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_governance_operations/data/services/atlas_governance_operation_storage_service.dart,features/atlas_governance_operations/domain/models/atlas_governance_operation_record.dart
features/atlas_governance_operations/domain/services/atlas_governance_operation_analytics_service.dart,features/atlas_governance_operations/domain/models/atlas_governance_operation_record.dart
features/atlas_governance_operations/presentation/screens/atlas_governance_operations_screen.dart,core/text/atlas_ui_text.dart
features/atlas_governance_operations/presentation/screens/atlas_governance_operations_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_governance_operations/presentation/screens/atlas_governance_operations_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_governance_operations/presentation/screens/atlas_governance_operations_screen.dart,features/atlas_governance_operations/data/services/atlas_governance_operation_storage_service.dart
features/atlas_governance_operations/presentation/screens/atlas_governance_operations_screen.dart,features/atlas_governance_operations/domain/models/atlas_governance_operation_record.dart
features/atlas_governance_operations/presentation/screens/atlas_governance_operations_screen.dart,features/atlas_governance_operations/domain/services/atlas_governance_operation_analytics_service.dart
features/atlas_governance_operations/presentation/screens/atlas_governance_operations_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_governance_operations/presentation/screens/atlas_governance_operations_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_governance_people_enterprise/data/services/atlas_governance_people_storage_service.dart,features/atlas_governance_people_enterprise/domain/models/atlas_governance_people_record.dart
features/atlas_governance_people_enterprise/domain/services/atlas_governance_people_analytics_service.dart,features/atlas_governance_people_enterprise/domain/models/atlas_governance_people_record.dart
features/atlas_governance_people_enterprise/presentation/screens/atlas_governance_people_screen.dart,core/text/atlas_ui_text.dart
features/atlas_governance_people_enterprise/presentation/screens/atlas_governance_people_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_governance_people_enterprise/presentation/screens/atlas_governance_people_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_governance_people_enterprise/presentation/screens/atlas_governance_people_screen.dart,features/atlas_governance_people_enterprise/data/services/atlas_governance_people_storage_service.dart
features/atlas_governance_people_enterprise/presentation/screens/atlas_governance_people_screen.dart,features/atlas_governance_people_enterprise/domain/models/atlas_governance_people_record.dart
features/atlas_governance_people_enterprise/presentation/screens/atlas_governance_people_screen.dart,features/atlas_governance_people_enterprise/domain/services/atlas_governance_people_analytics_service.dart
features/atlas_governance_people_enterprise/presentation/screens/atlas_governance_people_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_governance_people_enterprise/presentation/screens/atlas_governance_people_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_intelligence/domain/services/atlas_intelligence_service.dart,features/atlas_intelligence/domain/models/atlas_intelligence_data.dart
features/atlas_intelligence/domain/services/atlas_intelligence_service.dart,features/atlas_os/domain/models/atlas_os_data.dart
features/atlas_intelligence/presentation/screens/atlas_intelligence_screen.dart,features/atlas_intelligence/domain/models/atlas_intelligence_data.dart
features/atlas_intelligence_center/data/services/atlas_intelligence_service.dart,features/atlas_intelligence_center/domain/models/atlas_intelligence_models.dart
features/atlas_intelligence_center/data/services/atlas_intelligence_service.dart,features/enterprise_platform/domain/services/atlas_enterprise_api_client.dart
features/atlas_intelligence_center/presentation/screens/atlas_intelligence_center_screen.dart,core/session/atlas_session_scope.dart
features/atlas_intelligence_center/presentation/screens/atlas_intelligence_center_screen.dart,features/atlas_intelligence_center/data/services/atlas_intelligence_service.dart
features/atlas_intelligence_center/presentation/screens/atlas_intelligence_center_screen.dart,features/atlas_intelligence_center/domain/models/atlas_intelligence_models.dart
features/atlas_intelligence_reports_experience/data/services/atlas_intelligence_reports_storage_service.dart,features/atlas_intelligence_reports_experience/domain/models/atlas_intelligence_reports_record.dart
features/atlas_intelligence_reports_experience/domain/services/atlas_intelligence_reports_analytics_service.dart,features/atlas_intelligence_reports_experience/domain/models/atlas_intelligence_reports_record.dart
features/atlas_intelligence_reports_experience/presentation/screens/atlas_intelligence_reports_screen.dart,core/text/atlas_ui_text.dart
features/atlas_intelligence_reports_experience/presentation/screens/atlas_intelligence_reports_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_intelligence_reports_experience/presentation/screens/atlas_intelligence_reports_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_intelligence_reports_experience/presentation/screens/atlas_intelligence_reports_screen.dart,features/atlas_intelligence_reports_experience/data/services/atlas_intelligence_reports_storage_service.dart
features/atlas_intelligence_reports_experience/presentation/screens/atlas_intelligence_reports_screen.dart,features/atlas_intelligence_reports_experience/domain/models/atlas_intelligence_reports_record.dart
features/atlas_intelligence_reports_experience/presentation/screens/atlas_intelligence_reports_screen.dart,features/atlas_intelligence_reports_experience/domain/services/atlas_intelligence_reports_analytics_service.dart
features/atlas_intelligence_reports_experience/presentation/screens/atlas_intelligence_reports_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_intelligence_reports_experience/presentation/screens/atlas_intelligence_reports_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_iot_platform/data/services/atlas_iot_storage_service.dart,features/atlas_iot_platform/domain/models/atlas_iot_record.dart
features/atlas_iot_platform/domain/services/atlas_iot_analytics_service.dart,features/atlas_iot_platform/domain/models/atlas_iot_record.dart
features/atlas_iot_platform/presentation/screens/atlas_iot_screen.dart,core/text/atlas_ui_text.dart
features/atlas_iot_platform/presentation/screens/atlas_iot_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_iot_platform/presentation/screens/atlas_iot_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_iot_platform/presentation/screens/atlas_iot_screen.dart,features/atlas_iot_platform/data/services/atlas_iot_storage_service.dart
features/atlas_iot_platform/presentation/screens/atlas_iot_screen.dart,features/atlas_iot_platform/domain/models/atlas_iot_record.dart
features/atlas_iot_platform/presentation/screens/atlas_iot_screen.dart,features/atlas_iot_platform/domain/services/atlas_iot_analytics_service.dart
features/atlas_iot_platform/presentation/screens/atlas_iot_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_iot_platform/presentation/screens/atlas_iot_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_land_intelligence/data/services/atlas_land_storage_service.dart,features/atlas_land_intelligence/domain/models/atlas_land_record.dart
features/atlas_land_intelligence/domain/services/atlas_land_analytics_service.dart,features/atlas_land_intelligence/domain/models/atlas_land_record.dart
features/atlas_land_intelligence/presentation/screens/atlas_land_intelligence_screen.dart,core/text/atlas_ui_text.dart
features/atlas_land_intelligence/presentation/screens/atlas_land_intelligence_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_land_intelligence/presentation/screens/atlas_land_intelligence_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_land_intelligence/presentation/screens/atlas_land_intelligence_screen.dart,features/atlas_land_intelligence/data/services/atlas_land_storage_service.dart
features/atlas_land_intelligence/presentation/screens/atlas_land_intelligence_screen.dart,features/atlas_land_intelligence/domain/models/atlas_land_record.dart
features/atlas_land_intelligence/presentation/screens/atlas_land_intelligence_screen.dart,features/atlas_land_intelligence/domain/services/atlas_land_analytics_service.dart
features/atlas_land_intelligence/presentation/screens/atlas_land_intelligence_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_land_intelligence/presentation/screens/atlas_land_intelligence_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_livestock_integration/data/services/atlas_livestock_integration_storage_service.dart,features/atlas_livestock_integration/domain/models/atlas_livestock_integration_record.dart
features/atlas_livestock_integration/domain/services/atlas_livestock_integration_analytics_service.dart,features/atlas_livestock_integration/domain/models/atlas_livestock_integration_record.dart
features/atlas_livestock_integration/presentation/screens/atlas_livestock_integration_screen.dart,core/branding/atlas_livestock_icons.dart
features/atlas_livestock_integration/presentation/screens/atlas_livestock_integration_screen.dart,core/text/atlas_ui_text.dart
features/atlas_livestock_integration/presentation/screens/atlas_livestock_integration_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_livestock_integration/presentation/screens/atlas_livestock_integration_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_livestock_integration/presentation/screens/atlas_livestock_integration_screen.dart,features/atlas_livestock_integration/data/services/atlas_livestock_integration_storage_service.dart
features/atlas_livestock_integration/presentation/screens/atlas_livestock_integration_screen.dart,features/atlas_livestock_integration/domain/models/atlas_livestock_integration_record.dart
features/atlas_livestock_integration/presentation/screens/atlas_livestock_integration_screen.dart,features/atlas_livestock_integration/domain/services/atlas_livestock_integration_analytics_service.dart
features/atlas_livestock_integration/presentation/screens/atlas_livestock_integration_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_livestock_integration/presentation/screens/atlas_livestock_integration_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_official_integrations/data/services/atlas_official_integration_storage_service.dart,features/atlas_official_integrations/domain/models/atlas_official_integration_record.dart
features/atlas_official_integrations/domain/services/atlas_official_integration_analytics_service.dart,features/atlas_official_integrations/domain/models/atlas_official_integration_record.dart
features/atlas_official_integrations/presentation/screens/atlas_official_integrations_screen.dart,core/text/atlas_ui_text.dart
features/atlas_official_integrations/presentation/screens/atlas_official_integrations_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_official_integrations/presentation/screens/atlas_official_integrations_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_official_integrations/presentation/screens/atlas_official_integrations_screen.dart,features/atlas_official_integrations/data/services/atlas_official_integration_storage_service.dart
features/atlas_official_integrations/presentation/screens/atlas_official_integrations_screen.dart,features/atlas_official_integrations/domain/models/atlas_official_integration_record.dart
features/atlas_official_integrations/presentation/screens/atlas_official_integrations_screen.dart,features/atlas_official_integrations/domain/services/atlas_official_integration_analytics_service.dart
features/atlas_official_integrations/presentation/screens/atlas_official_integrations_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_official_integrations/presentation/screens/atlas_official_integrations_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_operations_enterprise/data/services/atlas_operations_enterprise_storage_service.dart,features/atlas_operations_enterprise/domain/models/atlas_operations_enterprise_record.dart
features/atlas_operations_enterprise/domain/services/atlas_operations_enterprise_analytics_service.dart,features/atlas_operations_enterprise/domain/models/atlas_operations_enterprise_record.dart
features/atlas_operations_enterprise/presentation/screens/atlas_operations_enterprise_screen.dart,core/text/atlas_ui_text.dart
features/atlas_operations_enterprise/presentation/screens/atlas_operations_enterprise_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_operations_enterprise/presentation/screens/atlas_operations_enterprise_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_operations_enterprise/presentation/screens/atlas_operations_enterprise_screen.dart,features/atlas_operations_enterprise/data/services/atlas_operations_enterprise_storage_service.dart
features/atlas_operations_enterprise/presentation/screens/atlas_operations_enterprise_screen.dart,features/atlas_operations_enterprise/domain/models/atlas_operations_enterprise_record.dart
features/atlas_operations_enterprise/presentation/screens/atlas_operations_enterprise_screen.dart,features/atlas_operations_enterprise/domain/services/atlas_operations_enterprise_analytics_service.dart
features/atlas_operations_enterprise/presentation/screens/atlas_operations_enterprise_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_operations_enterprise/presentation/screens/atlas_operations_enterprise_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_os/domain/services/atlas_os_service.dart,features/atlas_os/domain/models/atlas_os_data.dart
features/atlas_os/domain/services/atlas_os_service.dart,features/mission_control/domain/models/atlas_mission_control_data.dart
features/atlas_os/presentation/screens/atlas_os_screen.dart,core/reactivity/atlas_reactive_intelligence.dart
features/atlas_os/presentation/screens/atlas_os_screen.dart,core/reactivity/atlas_reactive_runtime.dart
features/atlas_os/presentation/screens/atlas_os_screen.dart,features/atlas_os/domain/models/atlas_os_data.dart
features/atlas_os/presentation/screens/atlas_os_screen.dart,features/executive_brain/domain/models/atlas_executive_brain_data.dart
features/atlas_platform_resilience/data/services/atlas_platform_resilience_storage_service.dart,features/atlas_platform_resilience/domain/models/atlas_platform_resilience_record.dart
features/atlas_platform_resilience/domain/services/atlas_platform_resilience_analytics_service.dart,features/atlas_platform_resilience/domain/models/atlas_platform_resilience_record.dart
features/atlas_platform_resilience/presentation/screens/atlas_platform_resilience_screen.dart,core/text/atlas_ui_text.dart
features/atlas_platform_resilience/presentation/screens/atlas_platform_resilience_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_platform_resilience/presentation/screens/atlas_platform_resilience_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_platform_resilience/presentation/screens/atlas_platform_resilience_screen.dart,features/atlas_platform_resilience/data/services/atlas_platform_resilience_storage_service.dart
features/atlas_platform_resilience/presentation/screens/atlas_platform_resilience_screen.dart,features/atlas_platform_resilience/domain/models/atlas_platform_resilience_record.dart
features/atlas_platform_resilience/presentation/screens/atlas_platform_resilience_screen.dart,features/atlas_platform_resilience/domain/services/atlas_platform_resilience_analytics_service.dart
features/atlas_platform_resilience/presentation/screens/atlas_platform_resilience_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_platform_resilience/presentation/screens/atlas_platform_resilience_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_precision_livestock/data/services/atlas_precision_livestock_storage_service.dart,features/atlas_precision_livestock/domain/models/atlas_precision_livestock_record.dart
features/atlas_precision_livestock/domain/services/atlas_precision_livestock_analytics_service.dart,features/atlas_precision_livestock/domain/models/atlas_precision_livestock_record.dart
features/atlas_precision_livestock/presentation/screens/atlas_precision_livestock_screen.dart,core/branding/atlas_livestock_icons.dart
features/atlas_precision_livestock/presentation/screens/atlas_precision_livestock_screen.dart,core/text/atlas_ui_text.dart
features/atlas_precision_livestock/presentation/screens/atlas_precision_livestock_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_precision_livestock/presentation/screens/atlas_precision_livestock_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_precision_livestock/presentation/screens/atlas_precision_livestock_screen.dart,features/atlas_precision_livestock/data/services/atlas_precision_livestock_storage_service.dart
features/atlas_precision_livestock/presentation/screens/atlas_precision_livestock_screen.dart,features/atlas_precision_livestock/domain/models/atlas_precision_livestock_record.dart
features/atlas_precision_livestock/presentation/screens/atlas_precision_livestock_screen.dart,features/atlas_precision_livestock/domain/services/atlas_precision_livestock_analytics_service.dart
features/atlas_precision_livestock/presentation/screens/atlas_precision_livestock_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_precision_livestock/presentation/screens/atlas_precision_livestock_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_predictive_ai_suite/data/services/atlas_predictive_ai_storage_service.dart,features/atlas_predictive_ai_suite/domain/models/atlas_predictive_ai_record.dart
features/atlas_predictive_ai_suite/domain/services/atlas_predictive_ai_engine.dart,features/atlas_predictive_ai_suite/domain/models/atlas_predictive_ai_record.dart
features/atlas_predictive_ai_suite/presentation/screens/atlas_predictive_ai_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_predictive_ai_suite/presentation/screens/atlas_predictive_ai_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_predictive_ai_suite/presentation/screens/atlas_predictive_ai_screen.dart,features/atlas_predictive_ai_suite/data/services/atlas_predictive_ai_storage_service.dart
features/atlas_predictive_ai_suite/presentation/screens/atlas_predictive_ai_screen.dart,features/atlas_predictive_ai_suite/domain/models/atlas_predictive_ai_record.dart
features/atlas_predictive_ai_suite/presentation/screens/atlas_predictive_ai_screen.dart,features/atlas_predictive_ai_suite/domain/services/atlas_predictive_ai_engine.dart
features/atlas_predictive_ai_suite/presentation/screens/atlas_predictive_ai_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_predictive_ai_suite/presentation/screens/atlas_predictive_ai_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_quality_release/data/services/atlas_quality_release_storage_service.dart,features/atlas_quality_release/domain/models/atlas_quality_release_record.dart
features/atlas_quality_release/domain/services/atlas_quality_release_analytics_service.dart,features/atlas_quality_release/domain/models/atlas_quality_release_record.dart
features/atlas_quality_release/presentation/screens/atlas_quality_release_screen.dart,core/text/atlas_ui_text.dart
features/atlas_quality_release/presentation/screens/atlas_quality_release_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_quality_release/presentation/screens/atlas_quality_release_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_quality_release/presentation/screens/atlas_quality_release_screen.dart,features/atlas_quality_release/data/services/atlas_quality_release_storage_service.dart
features/atlas_quality_release/presentation/screens/atlas_quality_release_screen.dart,features/atlas_quality_release/domain/models/atlas_quality_release_record.dart
features/atlas_quality_release/presentation/screens/atlas_quality_release_screen.dart,features/atlas_quality_release/domain/services/atlas_quality_release_analytics_service.dart
features/atlas_quality_release/presentation/screens/atlas_quality_release_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_quality_release/presentation/screens/atlas_quality_release_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_reproductive_ai/data/services/atlas_reproductive_prediction_storage_service.dart,features/atlas_reproductive_ai/domain/models/atlas_reproductive_prediction_case.dart
features/atlas_reproductive_ai/domain/services/atlas_reproductive_ai_engine.dart,features/atlas_reproductive_ai/domain/models/atlas_reproductive_prediction_case.dart
features/atlas_reproductive_ai/presentation/screens/atlas_reproductive_ai_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_reproductive_ai/presentation/screens/atlas_reproductive_ai_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_reproductive_ai/presentation/screens/atlas_reproductive_ai_screen.dart,features/atlas_reproductive_ai/data/services/atlas_reproductive_prediction_storage_service.dart
features/atlas_reproductive_ai/presentation/screens/atlas_reproductive_ai_screen.dart,features/atlas_reproductive_ai/domain/models/atlas_reproductive_prediction_case.dart
features/atlas_reproductive_ai/presentation/screens/atlas_reproductive_ai_screen.dart,features/atlas_reproductive_ai/domain/services/atlas_reproductive_ai_engine.dart
features/atlas_reproductive_ai/presentation/screens/atlas_reproductive_ai_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_reproductive_ai/presentation/screens/atlas_reproductive_ai_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_reproductive_premium/data/services/atlas_reproductive_premium_storage_service.dart,features/atlas_reproductive_premium/domain/models/atlas_reproductive_premium_record.dart
features/atlas_reproductive_premium/domain/services/atlas_reproductive_premium_analytics_service.dart,features/atlas_reproductive_premium/domain/models/atlas_reproductive_premium_record.dart
features/atlas_reproductive_premium/presentation/screens/atlas_reproductive_premium_screen.dart,core/text/atlas_ui_text.dart
features/atlas_reproductive_premium/presentation/screens/atlas_reproductive_premium_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_reproductive_premium/presentation/screens/atlas_reproductive_premium_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_reproductive_premium/presentation/screens/atlas_reproductive_premium_screen.dart,features/atlas_reproductive_premium/data/services/atlas_reproductive_premium_storage_service.dart
features/atlas_reproductive_premium/presentation/screens/atlas_reproductive_premium_screen.dart,features/atlas_reproductive_premium/domain/models/atlas_reproductive_premium_record.dart
features/atlas_reproductive_premium/presentation/screens/atlas_reproductive_premium_screen.dart,features/atlas_reproductive_premium/domain/services/atlas_reproductive_premium_analytics_service.dart
features/atlas_reproductive_premium/presentation/screens/atlas_reproductive_premium_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_reproductive_premium/presentation/screens/atlas_reproductive_premium_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_rural_business/data/services/atlas_rural_business_storage_service.dart,features/atlas_rural_business/domain/models/atlas_rural_business_record.dart
features/atlas_rural_business/domain/services/atlas_rural_business_analytics_service.dart,features/atlas_rural_business/domain/models/atlas_rural_business_record.dart
features/atlas_rural_business/presentation/screens/atlas_rural_business_screen.dart,core/text/atlas_ui_text.dart
features/atlas_rural_business/presentation/screens/atlas_rural_business_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_rural_business/presentation/screens/atlas_rural_business_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_rural_business/presentation/screens/atlas_rural_business_screen.dart,features/atlas_rural_business/data/services/atlas_rural_business_storage_service.dart
features/atlas_rural_business/presentation/screens/atlas_rural_business_screen.dart,features/atlas_rural_business/domain/models/atlas_rural_business_record.dart
features/atlas_rural_business/presentation/screens/atlas_rural_business_screen.dart,features/atlas_rural_business/domain/services/atlas_rural_business_analytics_service.dart
features/atlas_rural_business/presentation/screens/atlas_rural_business_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_rural_business/presentation/screens/atlas_rural_business_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_saas_platform/data/services/atlas_saas_platform_storage_service.dart,features/atlas_saas_platform/domain/models/atlas_saas_platform_record.dart
features/atlas_saas_platform/domain/services/atlas_saas_platform_analytics_service.dart,features/atlas_saas_platform/domain/models/atlas_saas_platform_record.dart
features/atlas_saas_platform/presentation/screens/atlas_saas_platform_screen.dart,core/text/atlas_ui_text.dart
features/atlas_saas_platform/presentation/screens/atlas_saas_platform_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_saas_platform/presentation/screens/atlas_saas_platform_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_saas_platform/presentation/screens/atlas_saas_platform_screen.dart,features/atlas_saas_platform/data/services/atlas_saas_platform_storage_service.dart
features/atlas_saas_platform/presentation/screens/atlas_saas_platform_screen.dart,features/atlas_saas_platform/domain/models/atlas_saas_platform_record.dart
features/atlas_saas_platform/presentation/screens/atlas_saas_platform_screen.dart,features/atlas_saas_platform/domain/services/atlas_saas_platform_analytics_service.dart
features/atlas_saas_platform/presentation/screens/atlas_saas_platform_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_saas_platform/presentation/screens/atlas_saas_platform_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_scale/presentation/screens/atlas_scale_center_screen.dart,features/atlas_scale/domain/models/atlas_scale_roadmap.dart
features/atlas_sprints_11_15/data/services/atlas_sprints_service.dart,core/network/atlas_http_client.dart
features/atlas_sprints_11_15/data/services/atlas_sprints_service.dart,features/atlas_sprints_11_15/domain/models/atlas_sprints_dashboard_data.dart
features/atlas_sprints_11_15/presentation/screens/atlas_sprints_dashboard_screen.dart,features/atlas_sprints_11_15/data/services/atlas_sprints_service.dart
features/atlas_sprints_11_15/presentation/screens/atlas_sprints_dashboard_screen.dart,features/atlas_sprints_11_15/domain/models/atlas_sprints_dashboard_data.dart
features/atlas_sprints_16_20/data/services/atlas_sprints_16_20_service.dart,core/network/atlas_http_client.dart
features/atlas_sprints_16_20/data/services/atlas_sprints_16_20_service.dart,features/atlas_sprints_16_20/domain/models/atlas_sprints_16_20_data.dart
features/atlas_sprints_16_20/presentation/screens/atlas_sprints_16_20_dashboard_screen.dart,features/atlas_sprints_16_20/data/services/atlas_sprints_16_20_service.dart
features/atlas_sprints_16_20/presentation/screens/atlas_sprints_16_20_dashboard_screen.dart,features/atlas_sprints_16_20/domain/models/atlas_sprints_16_20_data.dart
features/atlas_sprints_21_25/data/services/atlas_sprints_21_25_service.dart,core/network/atlas_http_client.dart
features/atlas_sprints_21_25/data/services/atlas_sprints_21_25_service.dart,features/atlas_sprints_21_25/domain/models/atlas_sprints_21_25_data.dart
features/atlas_sprints_21_25/presentation/screens/atlas_sprints_21_25_dashboard_screen.dart,features/atlas_sprints_21_25/data/services/atlas_sprints_21_25_service.dart
