path,module,layer,role,lines,bytes,local_import_count,external_import_count,public_declarations,is_screen,has_navigation,incoming_references
features/atlas_sprints_21_25/domain/models/atlas_sprints_21_25_data.dart,atlas_sprints_21_25,domain,model/contract,28,990,0,0,AtlasSprints2125DashboardData,False,False,2
features/atlas_sprints_21_25/presentation/screens/atlas_sprints_21_25_dashboard_screen.dart,atlas_sprints_21_25,presentation,screen/widget,237,6403,2,1,AtlasSprints2125DashboardScreen,True,False,0
features/atlas_supply_chain/data/services/atlas_supply_chain_storage_service.dart,atlas_supply_chain,data,service/engine,52,1458,1,2,AtlasSupplyChainStorageService,False,False,1
features/atlas_supply_chain/domain/models/atlas_supply_chain_record.dart,atlas_supply_chain,domain,model/contract,155,4604,0,0,AtlasSupplyChainModule | AtlasSupplyChainModuleX | AtlasSupplyChainRecord,False,False,4
features/atlas_supply_chain/domain/services/atlas_supply_chain_analytics_service.dart,atlas_supply_chain,domain,service/engine,128,3839,1,1,AtlasSupplyChainAnalytics | AtlasSupplyChainAnalyticsService,False,False,1
features/atlas_supply_chain/presentation/screens/atlas_supply_chain_screen.dart,atlas_supply_chain,presentation,screen/widget,670,22558,8,1,AtlasSupplyChainScreen,True,False,1
features/atlas_supply_logistics_enterprise/data/services/atlas_supply_logistics_storage_service.dart,atlas_supply_logistics_enterprise,data,service/engine,53,1508,1,2,AtlasSupplyLogisticsStorageService,False,False,1
features/atlas_supply_logistics_enterprise/domain/models/atlas_supply_logistics_record.dart,atlas_supply_logistics_enterprise,domain,model/contract,301,9869,0,0,AtlasSupplyLogisticsModule | AtlasSupplyLogisticsModuleX | AtlasSupplyLogisticsRecord,False,False,4
features/atlas_supply_logistics_enterprise/domain/services/atlas_supply_logistics_analytics_service.dart,atlas_supply_logistics_enterprise,domain,service/engine,197,6742,1,1,AtlasSupplyLogisticsAnalytics | AtlasSupplyLogisticsAnalyticsService,False,False,1
features/atlas_supply_logistics_enterprise/presentation/screens/atlas_supply_logistics_screen.dart,atlas_supply_logistics_enterprise,presentation,screen/widget,756,29071,8,1,AtlasSupplyLogisticsScreen,True,False,1
features/atlas_sustainability_ecosystem/data/services/atlas_ecosystem_storage_service.dart,atlas_sustainability_ecosystem,data,service/engine,52,1456,1,2,AtlasEcosystemStorageService,False,False,1
features/atlas_sustainability_ecosystem/domain/models/atlas_ecosystem_record.dart,atlas_sustainability_ecosystem,domain,model/contract,151,4560,0,0,AtlasEcosystemModule | AtlasEcosystemModuleX | AtlasEcosystemRecord,False,False,4
features/atlas_sustainability_ecosystem/domain/services/atlas_ecosystem_analytics_service.dart,atlas_sustainability_ecosystem,domain,service/engine,127,3817,1,1,AtlasEcosystemAnalytics | AtlasEcosystemAnalyticsService,False,False,1
features/atlas_sustainability_ecosystem/presentation/screens/atlas_ecosystem_screen.dart,atlas_sustainability_ecosystem,presentation,screen/widget,662,22352,8,1,AtlasEcosystemScreen,True,False,1
features/atlas_sustainability_enterprise/data/services/atlas_sustainability_enterprise_storage_service.dart,atlas_sustainability_enterprise,data,service/engine,53,1560,1,2,AtlasSustainabilityEnterpriseStorageService,False,False,1
features/atlas_sustainability_enterprise/domain/models/atlas_sustainability_enterprise_record.dart,atlas_sustainability_enterprise,domain,model/contract,303,10163,0,0,AtlasSustainabilityEnterpriseModule | AtlasSustainabilityEnterpriseModuleX | AtlasSustainabilityEnterpriseRecord,False,False,4
features/atlas_sustainability_enterprise/domain/services/atlas_sustainability_enterprise_analytics_service.dart,atlas_sustainability_enterprise,domain,service/engine,201,6811,1,1,AtlasSustainabilityEnterpriseAnalytics | AtlasSustainabilityEnterpriseAnalyticsService,False,False,1
features/atlas_sustainability_enterprise/presentation/screens/atlas_sustainability_enterprise_screen.dart,atlas_sustainability_enterprise,presentation,screen/widget,843,30533,8,1,AtlasSustainabilityEnterpriseScreen,True,False,1
features/atlas_veterinary_ai/data/services/atlas_veterinary_case_storage_service.dart,atlas_veterinary_ai,data,service/engine,53,1453,1,2,AtlasVeterinaryCaseStorageService,False,False,1
features/atlas_veterinary_ai/domain/models/atlas_veterinary_case.dart,atlas_veterinary_ai,domain,model/contract,102,3156,0,0,AtlasVeterinaryCase,False,False,3
features/atlas_veterinary_ai/domain/services/atlas_veterinary_ai_engine.dart,atlas_veterinary_ai,domain,service/engine,338,10066,1,1,AtlasVeterinaryHypothesis | AtlasVeterinaryAssessment | AtlasVeterinaryAiEngine,False,False,1
features/atlas_veterinary_ai/presentation/screens/atlas_veterinary_ai_screen.dart,atlas_veterinary_ai,presentation,screen/widget,691,23433,7,1,AtlasVeterinaryAiScreen,True,False,1
features/authentication/presentation/screens/company_selection_screen.dart,authentication,presentation,screen/widget,82,2652,3,1,CompanySelectionScreen,True,True,2
features/authentication/presentation/screens/login_screen.dart,authentication,presentation,screen/widget,284,9767,7,1,LoginScreen,True,True,1
features/authentication/presentation/screens/password_recovery_screen.dart,authentication,presentation,screen/widget,146,4297,1,1,PasswordRecoveryScreen,True,False,1
features/authentication/presentation/screens/register_screen.dart,authentication,presentation,screen/widget,219,7456,1,1,RegisterScreen,True,False,1
features/automation_strategy/data/atlas_automation_repository.dart,automation_strategy,data,service/engine,29,893,1,0,AtlasAutomationRepository,False,False,1
features/automation_strategy/presentation/screens/atlas_automation_strategy_screen.dart,automation_strategy,presentation,screen/widget,171,5559,1,1,AtlasAutomationStrategyScreen,True,False,0
features/autonomous_consultant/domain/models/atlas_consultant_report.dart,autonomous_consultant,domain,model/contract,88,2498,2,0,AtlasConsultantReport | AtlasConsultantAction | AtlasConsultantPriority,False,False,4
features/autonomous_consultant/domain/services/atlas_autonomous_consultant_service.dart,autonomous_consultant,domain,service/engine,475,16843,5,1,AtlasAutonomousConsultantService,False,False,2
features/autonomous_consultant/presentation/screens/atlas_autonomous_consultant_screen.dart,autonomous_consultant,presentation,screen/widget,649,20024,8,1,AtlasAutonomousConsultantScreen,True,True,2
features/benefits_realization/data/services/atlas_benefits_realization_repository.dart,benefits_realization,data,service/engine,68,1789,1,2,AtlasBenefitsRealizationRepository,False,False,3
features/benefits_realization/domain/models/atlas_benefit_realization.dart,benefits_realization,domain,model/contract,206,6450,2,0,AtlasBenefitRealization | AtlasBenefitPortfolio | AtlasBenefitRealizationStatus,False,False,7
features/benefits_realization/domain/services/atlas_benefits_realization_engine.dart,benefits_realization,domain,service/engine,209,6494,2,0,AtlasBenefitsRealizationEngine,False,False,1
features/benefits_realization/presentation/screens/atlas_benefits_realization_screen.dart,benefits_realization,presentation,screen/widget,661,20047,6,2,AtlasBenefitsRealizationScreen,True,True,3
features/command_center/data/services/atlas_command_repository.dart,command_center,data,service/engine,131,4966,1,2,AtlasCommandRepository,False,False,1
features/command_center/domain/models/atlas_command_center_data.dart,command_center,domain,model/contract,141,3823,0,0,AtlasCommandPriority | AtlasCommandItemStatus | AtlasCommandCategory | AtlasCommandItem | AtlasCommandCenterState | AtlasDailyBrief,False,False,3
features/command_center/domain/services/atlas_command_engine.dart,command_center,domain,service/engine,72,2312,1,0,AtlasCommandEngine,False,False,1
features/command_center/presentation/screens/atlas_command_center_screen.dart,command_center,presentation,screen/widget,601,19324,4,1,AtlasCommandCenterScreen,True,False,1
features/commercial_platform/data/atlas_commercial_repository.dart,commercial_platform,data,service/engine,52,1449,1,0,AtlasCommercialRepository,False,False,1
features/commercial_platform/presentation/screens/atlas_commercial_dashboard_screen.dart,commercial_platform,presentation,screen/widget,183,5785,1,1,AtlasCommercialDashboardScreen,True,False,0
features/commercial_readiness/domain/models/atlas_commercial_readiness.dart,commercial_readiness,domain,model/contract,55,1492,0,0,AtlasCommercialItem | AtlasCommercialReadiness,False,False,1
features/commercial_readiness/presentation/screens/atlas_commercial_readiness_screen.dart,commercial_readiness,presentation,screen/widget,43,1370,1,1,AtlasCommercialReadinessScreen,True,False,1
features/consultancy_hub/data/services/atlas_consultancy_repository.dart,consultancy_hub,data,service/engine,67,1964,1,2,AtlasConsultancyRepository,False,False,1
features/consultancy_hub/domain/models/atlas_consultancy_record.dart,consultancy_hub,domain,model/contract,94,2776,0,0,AtlasClientStatus | AtlasVisitStatus | AtlasConsultancyRecord,False,False,3
features/consultancy_hub/domain/services/atlas_consultancy_engine.dart,consultancy_hub,domain,service/engine,45,1466,1,0,AtlasConsultancySummary | AtlasConsultancyEngine,False,False,1
features/consultancy_hub/presentation/screens/atlas_consultancy_dashboard.dart,consultancy_hub,presentation,screen/widget,430,16621,3,1,AtlasConsultancyDashboard,False,False,1
features/consultancy_workflow/data/services/atlas_consultancy_workflow_repository.dart,consultancy_workflow,data,service/engine,21,808,1,1,AtlasConsultancyWorkflowRepository,False,False,1
features/consultancy_workflow/domain/models/atlas_consultancy_case.dart,consultancy_workflow,domain,model/contract,196,5291,0,1,AtlasConsultancyStage | AtlasConsultancyStageLabel | AtlasConsultancyVisit | AtlasConsultancyAction | AtlasConsultancyCase,False,False,3
features/consultancy_workflow/domain/services/atlas_consultancy_workflow_engine.dart,consultancy_workflow,domain,service/engine,53,1837,1,0,AtlasConsultancyWorkflowSummary | AtlasConsultancyWorkflowEngine,False,False,1
features/consultancy_workflow/presentation/screens/atlas_consultancy_workflow_screen.dart,consultancy_workflow,presentation,screen/widget,315,10152,3,2,AtlasConsultancyWorkflowScreen,True,False,1
features/continuous_improvement/data/services/atlas_improvement_history_service.dart,continuous_improvement,data,service/engine,68,1792,1,2,AtlasImprovementHistoryService,False,False,2
features/continuous_improvement/domain/models/atlas_improvement_cycle.dart,continuous_improvement,domain,model/contract,190,6074,1,0,AtlasImprovementCycle | AtlasImprovementDecision | AtlasImprovementDecisionType | AtlasImprovementCycleClassification,False,False,4
features/continuous_improvement/domain/services/atlas_continuous_improvement_engine.dart,continuous_improvement,domain,service/engine,208,7309,4,0,AtlasContinuousImprovementEngine,False,False,1
features/continuous_improvement/presentation/screens/atlas_continuous_improvement_screen.dart,continuous_improvement,presentation,screen/widget,548,16267,10,1,AtlasContinuousImprovementScreen,True,True,2
features/copilot/data/services/atlas_copilot_feedback_analytics_service.dart,copilot,data,service/engine,158,4653,4,0,AtlasCopilotFeedbackAnalyticsService,False,False,2
features/copilot/data/services/atlas_copilot_history_storage_service.dart,copilot,data,service/engine,216,5755,2,2,AtlasCopilotHistoryStorageService,False,False,4
features/copilot/data/services/atlas_copilot_improvement_service.dart,copilot,data,service/engine,275,9433,3,0,AtlasCopilotImprovementService,False,False,1
features/copilot/domain/models/atlas_copilot_context_snapshot.dart,copilot,domain,model/contract,37,954,0,0,AtlasCopilotContextSnapshot,False,False,2
features/copilot/domain/models/atlas_copilot_conversation_summary.dart,copilot,domain,model/contract,58,1473,0,0,AtlasCopilotConversationSummary,False,False,3
features/copilot/domain/models/atlas_copilot_feedback_analytics.dart,copilot,domain,model/contract,99,2364,2,0,AtlasCopilotFeedbackAnalytics | AtlasCopilotIntentFeedbackMetric | AtlasCopilotContextFeedbackMetric | AtlasCopilotRecentFeedbackItem,False,False,3
features/copilot/domain/models/atlas_copilot_improvement_plan.dart,copilot,domain,model/contract,87,2040,1,0,AtlasCopilotImprovementPlan | AtlasCopilotImprovementPriority | AtlasCopilotImprovementStrength | AtlasCopilotImprovementLevel,False,False,2
features/copilot/domain/models/atlas_copilot_message.dart,copilot,domain,model/contract,142,3973,1,0,AtlasCopilotMessageAuthor | AtlasCopilotMessageFeedback | AtlasCopilotMessage,False,False,8
features/copilot/domain/services/atlas_copilot_context_service.dart,copilot,domain,service/engine,122,4338,4,0,AtlasCopilotContextService,False,False,1
features/copilot/presentation/controllers/atlas_copilot_controller.dart,copilot,presentation,service/engine,256,6665,5,1,AtlasCopilotController,False,False,1
features/copilot/presentation/screens/atlas_copilot_conversation_viewer_screen.dart,copilot,presentation,screen/widget,446,13096,4,1,AtlasCopilotConversationViewerScreen | AtlasCopilotConversationViewerResult,True,False,1
features/copilot/presentation/screens/atlas_copilot_feedback_analytics_screen.dart,copilot,presentation,screen/widget,637,18224,5,1,AtlasCopilotFeedbackAnalyticsScreen,True,True,1
features/copilot/presentation/screens/atlas_copilot_history_screen.dart,copilot,presentation,screen/widget,860,25847,3,1,AtlasCopilotHistoryScreen | AtlasCopilotHistoryFilter | AtlasCopilotHistorySort,True,True,1
features/copilot/presentation/screens/atlas_copilot_improvement_screen.dart,copilot,presentation,screen/widget,480,14547,3,1,AtlasCopilotImprovementScreen,True,False,1
features/copilot/presentation/screens/atlas_copilot_screen.dart,copilot,presentation,screen/widget,820,26842,17,1,AtlasCopilotScreen,True,True,2
features/copilot/presentation/widgets/copilot_chat_bubble.dart,copilot,presentation,screen/widget,212,7113,2,1,CopilotChatBubble,False,False,1
features/copilot/presentation/widgets/copilot_input_bar.dart,copilot,presentation,screen/widget,98,2646,0,1,CopilotInputBar,False,False,1
features/copilot/presentation/widgets/copilot_suggestions.dart,copilot,presentation,screen/widget,43,1116,0,1,CopilotSuggestions,False,False,1
features/dashboard/data/services/atlas_operational_intelligence_service.dart,dashboard,data,service/engine,30,1000,2,0,AtlasOperationalIntelligenceService,False,False,2
features/dashboard/data/services/executive_dashboard_excel_service.dart,dashboard,data,service/engine,1248,32425,2,1,ExecutiveDashboardExcelService,False,False,1
features/dashboard/data/services/executive_dashboard_pdf_service.dart,dashboard,data,service/engine,1064,34855,2,4,ExecutiveDashboardPdfService,False,False,0
features/dashboard/data/services/executive_opinion_pdf_service.dart,dashboard,data,service/engine,769,24864,1,4,ExecutiveOpinionPdfService,False,False,1
features/dashboard/domain/models/atlas_operational_intelligence_data.dart,dashboard,domain,model/contract,227,7652,0,0,AtlasOperationalActionData | AtlasOperationalAlertData | AtlasOperationalIntelligenceData,False,False,5
features/dashboard/domain/models/executive_dashboard_data.dart,dashboard,domain,model/contract,587,15735,0,0,ExecutiveDashboardData | ExecutiveKpiData | ExecutiveAlertData | ExecutiveRecommendationData | ExecutiveRankingItem | ExecutiveDistributionItemData | ExecutiveEvolutionPoint | ExecutiveTrendData | ExecutiveKpiType | ExecutiveIndicatorStatus | ExecutiveAlertSeverity | ExecutiveRecommendationPriority | ExecutiveTrendDirection,False,False,5
features/dashboard/domain/models/executive_decision_data.dart,dashboard,domain,model/contract,666,18843,0,0,ExecutiveDecisionData | ExecutiveDecisionScore | ExecutiveScoreComponent | ExecutivePriorityAction | ExecutiveDecisionRankingItem | ExecutivePredictionData | ExecutiveHeatMapItem | ExecutiveAssistantMessage | ExecutiveDecisionSummary | ExecutiveDecisionLevel | ExecutivePredictionTargetType,False,False,14
features/dashboard/domain/services/atlas_copilot_service.dart,dashboard,domain,service/engine,1045,29002,2,0,AtlasCopilotService | AtlasCopilotResponse | AtlasCopilotAction | AtlasCopilotIntent | AtlasCopilotAnswerSource | AtlasCopilotActionType,False,False,10
features/dashboard/domain/services/atlas_intelligence_service.dart,dashboard,domain,service/engine,901,28759,1,0,AtlasIntelligenceService | AtlasIntelligenceBrief | AtlasIntelligenceInsight | AtlasGroupAnalysis | AtlasIntelligenceLevel | AtlasInsightIconType | AtlasGroupType,False,False,1
features/dashboard/domain/services/atlas_operations_intelligence_service.dart,dashboard,domain,service/engine,901,27879,1,0,AtlasOperationsIntelligenceService | AtlasIntelligenceBrief | AtlasIntelligenceInsight | AtlasGroupAnalysis | AtlasIntelligenceLevel | AtlasInsightIconType | AtlasGroupType,False,False,6
features/dashboard/domain/services/decision_assistant_engine.dart,dashboard,domain,service/engine,338,10410,3,0,DecisionAssistantEngine | DecisionAssistantBrief,False,False,1
features/dashboard/domain/services/decision_heatmap_engine.dart,dashboard,domain,service/engine,492,13430,3,0,DecisionHeatMapEngine,False,False,1
features/dashboard/domain/services/decision_prediction_engine.dart,dashboard,domain,service/engine,693,20974,4,0,DecisionPredictionEngine,False,False,1
features/dashboard/domain/services/decision_priority_engine.dart,dashboard,domain,service/engine,586,16141,3,0,DecisionPriorityEngine | DecisionPrioritySummary,False,False,2
features/dashboard/domain/services/decision_scenario_simulator.dart,dashboard,domain,model/contract,628,19725,1,0,DecisionScenarioSimulator | DecisionScenarioResult | DecisionScenarioCombination,False,False,1
features/dashboard/domain/services/decision_score_engine.dart,dashboard,domain,service/engine,1071,29012,3,0,DecisionScoreEngine | DecisionScoreContext | DecisionGroupStatistics | DecisionActionScore | DecisionScoreComponent,False,False,5
features/dashboard/domain/services/executive_dashboard_service.dart,dashboard,domain,service/engine,1376,43029,3,0,ExecutiveDashboardService,False,False,1
features/dashboard/domain/services/executive_decision_service.dart,dashboard,domain,service/engine,548,16947,8,0,ExecutiveDecisionService,False,False,1
features/dashboard/domain/services/executive_opinion_service.dart,dashboard,domain,service/engine,962,27858,1,0,ExecutiveOpinionService | ExecutiveOpinionData | ExecutiveOpinionItem | ExecutiveOpinionPriorityItem | ExecutiveOpinionRecommendation | ExecutiveOperationClassification | ExecutiveOpinionImpact,False,False,5
features/dashboard/presentation/screens/atlas_intelligence_screen.dart,dashboard,presentation,screen/widget,1267,40955,2,1,AtlasIntelligenceScreen | AtlasCopilotIntelligenceCard | AtlasIntelligenceHero | AtlasOperationScorePanel | AtlasSituationSummaryGrid | AtlasSummaryCard | AtlasSectionTitle | AtlasTodayGuidanceCard | AtlasPriorityList | AtlasInsightGrid | AtlasInsightCard | AtlasGroupAnalysisTabs | AtlasGroupAnalysisList | AtlasSmallMetric | AtlasIntelligenceBadge | AtlasDecisionBadge,True,False,0
features/dashboard/presentation/screens/atlas_operations_intelligence_screen.dart,dashboard,presentation,screen/widget,1267,39720,2,1,AtlasOperationsIntelligenceScreen | AtlasCopilotIntelligenceCard | AtlasIntelligenceHero | AtlasOperationScorePanel | AtlasSituationSummaryGrid | AtlasSummaryCard | AtlasSectionTitle | AtlasTodayGuidanceCard | AtlasPriorityList | AtlasInsightGrid | AtlasInsightCard | AtlasGroupAnalysisTabs | AtlasGroupAnalysisList | AtlasSmallMetric | AtlasIntelligenceBadge | AtlasDecisionBadge,True,False,1
features/dashboard/presentation/screens/dashboard_screen.dart,dashboard,presentation,screen/widget,2276,70405,27,1,DashboardScreen | AdvancedAnalysisAccessCard | TechnicalDashboardAccessCard | ExecutiveDashboardAccessCard | ExecutiveDashboardAccessChip | WelcomeHeader | WelcomeMetric | DashboardIndicators | IndicatorCard | SectionTitle | ModulesGrid | ModuleData | TodayActivities | ActivityTile | NextActivitiesCard | EmptyActivitiesCard | DashboardAlertsCard | DashboardAlertLine | AtlasInsightCard | AlertSummaryTile | DashboardAgendaContext,True,True,3
features/dashboard/presentation/screens/decision_scenario_simulator_screen.dart,dashboard,presentation,screen/widget,1046,32435,2,1,DecisionScenarioSimulatorScreen | ScenarioSimulatorHero | ScenarioHeroChip | ScenarioProjectedScorePanel | ScenarioComparisonGrid | ScenarioComparisonCard | ScenarioMetricValue | ScenarioSectionTitle | ScenarioActionSelectionCard | ScenarioResultCard | ScenarioResultChip | ScenarioCombinationList | ScenarioCombinationCard | ScenarioLevelBadge,True,False,1
features/dashboard/presentation/screens/executive_dashboard_screen.dart,dashboard,presentation,screen/widget,9704,337207,134,1,ExecutiveDashboardScreen | ExecutiveCommandCenterAccessCard | ExecutiveQualityCenterAccessCard | ExecutiveDataGovernanceAccessCard | ExecutiveEnterprisePlatformAccessCard | ExecutiveReportingAccessCard | ExecutiveOfflineFieldAccessCard | ExecutiveConsultancyHubAccessCard | ExecutiveIntegrationHubAccessCard | ExecutiveUnifiedWorkflowAccessCard | ExecutiveFarmOperationsAccessCard | ExecutivePredictiveAiAccessCard | ExecutivePerformanceIntelligenceAccessCard | ExecutiveStrategicExecutionAccessCard | ExecutiveInvestmentCapitalAccessCard | ExecutiveStrategicScenarioPlanningAccessCard | ExecutiveStrategicAlignmentAccessCard | ExecutiveStrategicCapacityAccessCard | ExecutivePortfolioManagementAccessCard | ExecutiveValueGovernanceAccessCard | ExecutiveBenefitsRealizationAccessCard | ExecutiveStrategyExecutionAccessCard | ExecutiveDecisionIntelligenceLabAccessCard | ExecutiveRecommendationIntelligenceAccessCard | ExecutiveKnowledgeLearningAccessCard | ExecutiveContinuousImprovementAccessCard | ExecutivePerformanceCenterAccessCard | ExecutiveActionPlanAccessCard | ExecutiveFarmAuditAccessCard | ExecutiveAutonomousConsultantAccessCard | ExecutiveOptimizationAccessCard | ExecutiveScenarioSimulatorAccessCard | ExecutiveDigitalTwinAccessCard | ExecutiveEventCenterAccessCard | ExecutiveBrainAccessCard | ExecutiveAtlasOsAccessCard | ExecutiveMissionControlCard | ExecutiveWelcomeHeader | ExecutiveCompletionGauge | ExecutiveHeaderChip | ExecutiveKpiGrid | ExecutiveKpiCard | ExecutiveSectionTitle | ExecutiveAtlasBiForecastCard | ExecutiveAtlasBiCard | ExecutiveStrategyCard | ExecutiveGoalStrategyCard | ExecutiveGoalsCard | ExecutiveKpisCard | ExecutiveAlertsCard | ExecutiveOperationActionsCard | ExecutiveComparativeDiagnosticCard | ExecutiveCopilotAccessCard | ExecutiveCopilotQuestionChip | ExecutiveAtlasIntelligenceAccessCard | ExecutiveAtlasIntelligenceChip | ExecutiveDecisionAccessCard | ExecutiveDecisionAccessChip | ExecutiveIntelligenceAlertsPanel | ExecutiveIntelligenceDistributionGrid | ExecutiveIntelligenceRecommendationCard | ExecutiveAlertsPanel | ExecutiveAlertTile | ExecutiveAlertData | ExecutiveUpcomingActionsCard | ExecutiveUpcomingActionTile | ExecutiveDistributionGrid | ExecutiveDistributionCard | ExecutiveDistributionItem | ExecutiveRecommendationCard | ExecutiveReleaseCandidateAccessCard | ExecutiveConsultancyWorkflowAccessCard | ExecutiveSystemCenterAccessCard | ExecutiveFoundationCenterAccessCard | ExecutiveOrchestratorAccessCard | ExecutiveObservabilityAccessCard | ExecutiveIntegrationCoreAccessCard | ExecutiveSyncPlatformAccessCard,True,True,1
features/dashboard/presentation/screens/executive_decision_center_screen.dart,dashboard,presentation,screen/widget,1528,48181,2,1,ExecutiveDecisionCenterScreen | DecisionScenarioAccessCard | DecisionAssistantHero | DecisionAssistantPriorityBox | DecisionConsultantScorePanel | DecisionSummaryGrid | DecisionSummaryCard | DecisionSectionTitle | DecisionPriorityList | DecisionPriorityTile | DecisionMetricChip | DecisionPredictionGrid | DecisionPredictionCard | DecisionHeatMapGrid | DecisionHeatMapCard | DecisionMiniStat | DecisionRankingGrid | DecisionRankingCard | DecisionConsultantScoreDetails | DecisionLevelBadge,True,True,1
features/dashboard/presentation/screens/operational_alert_center_screen.dart,dashboard,presentation,screen/widget,700,22175,2,1,OperationalAlertCenterScreen,True,False,1
features/dashboard/presentation/widgets/dashboard_action_summary_card.dart,dashboard,presentation,screen/widget,487,13874,4,1,DashboardActionSummaryCard | DashboardActionMetric | DashboardActionTile,False,True,1
features/dashboard/presentation/widgets/executive_indicators_card.dart,dashboard,presentation,screen/widget,178,5193,1,1,ExecutiveIndicatorsCard,False,False,1
features/dashboard/presentation/widgets/executive_opinion_card.dart,dashboard,presentation,screen/widget,1289,43140,2,1,ExecutiveOpinionCard | ExecutiveOpinionScorePanel | ExecutiveOpinionPreviewSection | ExecutiveOpinionPriorityPreview | ExecutiveOpinionMainRecommendation | ExecutiveOpinionDialog | ExecutiveOpinionDialogSummary | ExecutiveOpinionDialogMetric | ExecutiveOpinionDialogSection | ExecutiveOpinionItemListSection | ExecutiveOpinionPriorityListSection | ExecutiveOpinionRecommendationListSection,False,False,1
features/dashboard/presentation/widgets/operational_intelligence_card.dart,dashboard,presentation,screen/widget,326,11170,1,1,OperationalIntelligenceCard,False,False,1
features/data_governance/data/services/atlas_data_governance_repository.dart,data_governance,data,service/engine,105,3606,1,2,AtlasDataGovernanceRepository,False,False,1
features/data_governance/domain/models/atlas_data_governance.dart,data_governance,domain,model/contract,99,2548,0,1,AtlasBackupSnapshot | AtlasIntegrityCheck | AtlasDataGovernanceSummary,False,False,3
features/data_governance/domain/services/atlas_data_governance_engine.dart,data_governance,domain,service/engine,46,1517,1,0,AtlasDataGovernanceEngine,False,False,1
features/data_governance/presentation/screens/atlas_data_governance_screen.dart,data_governance,presentation,screen/widget,304,9722,3,2,AtlasDataGovernanceScreen,True,False,1
features/data_intelligence/data/services/atlas_data_intelligence_service.dart,data_intelligence,data,service/engine,64,1833,2,0,AtlasDataIntelligenceService,False,False,1
features/data_intelligence/domain/models/atlas_data_intelligence_snapshot.dart,data_intelligence,domain,model/contract,39,1255,0,0,AtlasDataIntelligenceSnapshot,False,False,2
features/data_intelligence/presentation/screens/atlas_data_intelligence_screen.dart,data_intelligence,presentation,screen/widget,224,7164,3,1,AtlasDataIntelligenceScreen,True,False,1
features/decision_engine/domain/models/atlas_decision_engine_data.dart,decision_engine,domain,service/engine,224,5130,1,0,AtlasDecisionEngineData | AtlasDecisionRecommendation | AtlasDecisionExecutionStep | AtlasDecisionMonitoringIndicator | AtlasDecisionEngineStatus | AtlasDecisionPriority | AtlasDecisionUrgency | AtlasDecisionRisk | AtlasDecisionStatus,False,False,7
features/decision_engine/domain/services/atlas_decision_engine_service.dart,decision_engine,domain,service/engine,829,25250,7,1,AtlasDecisionEngineService,False,False,2
features/decision_engine/presentation/screens/atlas_decision_engine_screen.dart,decision_engine,presentation,screen/widget,571,17829,1,1,AtlasDecisionEngineScreen,True,False,1
features/decision_engine_v2/domain/adapters/atlas_decision_engine_v2_contract_adapter.dart,decision_engine_v2,domain,service/engine,156,5216,3,0,AtlasDecisionEngineV2ContractAdapter | AtlasDecisionEngineV2CanonicalExtension,False,False,1
features/decision_engine_v2/domain/models/atlas_decision_engine_v2_data.dart,decision_engine_v2,domain,service/engine,260,6314,1,0,AtlasDecisionEngineV2Data | AtlasDecisionV2Action | AtlasDecisionV2Simulation | AtlasDecisionEngineV2Status | AtlasDecisionV2Horizon | AtlasDecisionV2Priority | AtlasDecisionV2Urgency | AtlasDecisionV2Risk | AtlasDecisionV2Effort | AtlasDecisionV2SimulationType,False,False,6
features/decision_engine_v2/domain/services/atlas_decision_engine_v2_service.dart,decision_engine_v2,domain,service/engine,722,21697,5,1,AtlasDecisionEngineV2Service,False,False,2
features/decision_engine_v2/presentation/screens/atlas_decision_engine_v2_screen.dart,decision_engine_v2,presentation,screen/widget,671,20348,1,1,AtlasDecisionEngineV2Screen,True,False,1
features/decision_intelligence_lab/domain/models/atlas_decision_scenario.dart,decision_intelligence_lab,domain,model/contract,112,2992,1,0,AtlasDecisionScenarioInput | AtlasDecisionScenarioResult | AtlasDecisionComparison | AtlasDecisionRisk,False,False,6
features/decision_intelligence_lab/domain/services/atlas_decision_intelligence_engine.dart,decision_intelligence_lab,domain,service/engine,233,7936,3,1,AtlasDecisionIntelligenceEngine,False,False,1
features/decision_intelligence_lab/presentation/screens/atlas_decision_intelligence_lab_screen.dart,decision_intelligence_lab,presentation,screen/widget,968,30138,8,2,AtlasDecisionIntelligenceLabScreen,True,True,2
features/decision_tracking/domain/models/atlas_decision_tracking_data.dart,decision_tracking,domain,model/contract,246,6390,2,0,AtlasDecisionTrackingData | AtlasDecisionExecution | AtlasDecisionExecutionStepState | AtlasDecisionMeasurement | AtlasDecisionExecutionStatus,False,False,3
features/decision_tracking/domain/services/atlas_decision_tracking_service.dart,decision_tracking,domain,service/engine,197,6316,2,0,AtlasDecisionTrackingService,False,False,1
features/decision_tracking/presentation/screens/atlas_decision_tracking_screen.dart,decision_tracking,presentation,screen/widget,711,22050,2,1,AtlasDecisionTrackingScreen,True,False,0
features/diagnostics/data/services/atlas_comparative_diagnostic_loader_service.dart,diagnostics,data,service/engine,103,4187,11,0,AtlasComparativeDiagnosticLoaderService | AtlasComparativeDiagnosticLoadResult,False,False,1
features/diagnostics/domain/models/atlas_comparative_diagnostic_data.dart,diagnostics,domain,model/contract,253,6072,2,0,AtlasComparativeDiagnosticData | AtlasComparativeFarmRanking | AtlasComparativeAreaData | AtlasComparativeHighlight | AtlasComparativePriority | AtlasComparativeHighlightType,False,False,3
